id,action,value,created_at,user_id
8161,เพิ่มเข้าตะกร้า,"134,ข้าวกระเพราไก่, ปลา",2018-04-03 11:31:48.106451+00,142
8162,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 11:31:51.579231+00,142
8163,สั่งอาหาร,331,2018-04-03 11:33:04.681352+00,142
8164,enter,home,2018-04-03 11:33:29.801812+00,95
8165,enter,โรงอาหารโต้รุ่ง,2018-04-03 11:33:36.120109+00,95
8166,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:34:27.772029+00,95
8167,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:35:27.170886+00,95
8168,enter_store,"3,ร้านอาหารตามสั่งอิ่มอร่อย",2018-04-03 11:35:54.489599+00,95
8169,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:35:54.664296+00,95
8170,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:35:54.861818+00,95
8171,enter,home,2018-04-03 11:35:55.077809+00,142
8172,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:37:05.317412+00,95
8173,enter,home,2018-04-03 11:37:39.825317+00,95
8174,enter,home,2018-04-03 11:38:16.877434+00,142
8175,enter,โรงอาหารโต้รุ่ง,2018-04-03 11:41:27.991306+00,95
8176,enter,home,2018-04-03 11:44:36.855246+00,142
8177,enter,home,2018-04-03 11:46:55.581417+00,142
8178,enter,home,2018-04-03 11:46:56.147758+00,142
8179,enter,home,2018-04-03 11:46:56.270303+00,142
8180,enter,home,2018-04-03 11:48:31.841024+00,142
8181,enter,home,2018-04-03 11:49:23.694805+00,142
8182,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:51:23.961759+00,95
8183,เพิ่มเข้าตะกร้า,"244,ยำวุ้นเส้น",2018-04-03 11:53:32.94533+00,95
8184,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:53:36.611072+00,95
8185,เพิ่มเข้าตะกร้า,"244,ยำวุ้นเส้น",2018-04-03 11:53:36.716272+00,95
8186,enter,โรงอาหารโต้รุ่ง,2018-04-03 11:53:56.215708+00,95
8187,enter_store,"11,ศิริรัตน์ โจ้ก ข้าวต้ม",2018-04-03 11:54:26.523586+00,95
8188,enter_store,"11,ศิริรัตน์ โจ้ก ข้าวต้ม",2018-04-03 11:55:36.766255+00,95
8189,enter_store,"11,ศิริรัตน์ โจ้ก ข้าวต้ม",2018-04-03 11:55:42.97171+00,95
8190,enter_store,"11,ศิริรัตน์ โจ้ก ข้าวต้ม",2018-04-03 11:55:44.375093+00,95
8191,เพิ่มเข้าตะกร้า,"39,โจ๊กหมูเครื่องใน",2018-04-03 11:56:32.071433+00,95
8192,เพิ่มเข้าตะกร้า,"68,ผัดผักบุ้ง",2018-04-03 11:57:09.593179+00,95
8193,เพิ่มเข้าตะกร้า,"42,ไข่รวก",2018-04-03 11:57:09.634138+00,95
8194,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 11:57:14.65123+00,95
8195,enter,โรงอาหารโต้รุ่ง,2018-04-03 11:58:03.060702+00,95
8196,enter_store,"2,พินิจโต้รุ่ง",2018-04-03 11:58:10.607156+00,95
8197,เพิ่มเข้าตะกร้า,"218,ข้าวกระเพราหมู,ไก่",2018-04-03 11:58:45.481353+00,95
8198,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 11:58:56.202165+00,95
8199,สั่งอาหาร,332,2018-04-03 12:00:21.379072+00,95
8200,enter,home,2018-04-03 12:20:18.637409+00,254
8201,enter_store,"24,SteakHolder",2018-04-03 12:20:34.046239+00,254
8202,search_cate,เครื่องดื่ม,2018-04-03 12:21:01.707384+00,254
8203,search_cate,อาหารไทย,2018-04-03 12:21:11.605926+00,254
8204,enter_store,"6,ชาย 4 บะหมี่เกี๊ยว",2018-04-03 12:21:33.672772+00,254
8205,เพิ่มเข้าตะกร้า,"5,บะหมี่หมูกรอบ ธรรมดา",2018-04-03 12:21:46.189042+00,254
8206,enter,home,2018-04-03 12:21:50.366229+00,254
8207,enter_store,"25,Salad In The Box",2018-04-03 12:22:11.310761+00,254
8208,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 12:23:14.822315+00,254
8209,enter,โรงอาหารโต้รุ่ง,2018-04-03 12:24:10.959705+00,254
8210,enter,home,2018-04-03 12:24:23.494316+00,254
8211,enter_store,"25,Salad In The Box",2018-04-03 12:24:28.99461+00,254
8212,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 12:25:17.807923+00,254
8213,สั่งอาหาร,333,2018-04-03 12:26:12.367622+00,254
8214,กรอกประวัติความหิว,TongTaaNakapiw,2018-04-03 12:54:52.827146+00,254
8216,enter,home,2018-04-03 14:02:07.330516+00,255
8217,search_cate,อาหารไทย,2018-04-03 14:04:04.931517+00,255
8218,search_cate,อาหารไทย,2018-04-03 14:06:24.761985+00,255
8219,search_cate,อาหารไทย,2018-04-03 14:06:33.160805+00,255
8220,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-03 14:09:16.970169+00,255
8221,enter,home,2018-04-03 14:09:41.504697+00,255
8222,enter_store,"24,SteakHolder",2018-04-03 14:10:09.30615+00,255
8223,search_cate,อาหารไทย,2018-04-03 14:10:47.101473+00,255
8224,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-03 14:10:51.233535+00,255
8225,เพิ่มเข้าตะกร้า,"344,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง",2018-04-03 14:11:29.473638+00,255
8226,เพิ่มเข้าตะกร้า,"344,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง",2018-04-03 14:11:33.579569+00,255
8227,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 14:11:45.672609+00,255
8228,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-03 14:12:07.412057+00,255
8229,เพิ่มเข้าตะกร้า,"344,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง",2018-04-03 14:12:23.45807+00,255
8230,เพิ่มเข้าตะกร้า,"173,ขนมจีน",2018-04-03 14:12:24.366594+00,255
8231,enter,home,2018-04-03 14:12:41.249623+00,255
8232,search_cate,เครื่องดื่ม,2018-04-03 14:12:44.636052+00,255
8233,enter_store,"15,ปังเย็น",2018-04-03 14:12:52.311042+00,255
8234,enter,"โต้รุ่ง,สลัด checkout",2018-04-03 14:13:03.44835+00,255
8235,สั่งอาหาร,334,2018-04-03 14:14:59.403155+00,255
8236,enter,home,2018-04-03 14:17:51.727706+00,255
8237,enter,home,2018-04-03 19:21:34.419709+00,256
8238,enter,home,2018-04-03 19:21:44.913994+00,256
8239,enter_store,"24,SteakHolder",2018-04-03 19:21:48.499674+00,256
8240,enter,home,2018-04-03 19:23:22.5655+00,256
8241,search_cate,อาหารไทย,2018-04-03 19:23:29.36434+00,256
8242,enter,home,2018-04-03 20:06:44.088578+00,255
8243,กรอกประวัติความหิว,TkPitchayasupa,2018-04-03 20:09:06.829765+00,255
8244,enter,home,2018-04-03 20:09:11.850268+00,255
8246,enter,home,2018-04-04 07:21:29.564579+00,255
8252,enter,home,2018-04-04 09:18:15.0488+00,257
8253,enter,home,2018-04-04 09:20:16.084164+00,223
8254,enter_store,"24,SteakHolder",2018-04-04 09:20:22.070257+00,223
8255,เพิ่มเข้าตะกร้า,"345,Pork Coppa Steak",2018-04-04 09:21:10.560021+00,223
8256,เพิ่มเข้าตะกร้า,"345,Pork Coppa Steak",2018-04-04 09:21:32.05258+00,223
8257,เพิ่มเข้าตะกร้า,"365,(Solo) Chicken Breast Ceasar Salad (Size L)",2018-04-04 09:21:39.343567+00,223
8258,เพิ่มเข้าตะกร้า,"345,Pork Coppa Steak",2018-04-04 09:21:44.255837+00,223
8259,enter,steak checkout,2018-04-04 09:21:55.74466+00,223
8260,เพิ่มเข้าตะกร้า,"345,Pork Coppa Steak",2018-04-04 09:22:12.744461+00,223
8261,เพิ่มเข้าตะกร้า,"360,(Solo) Mashed Potato",2018-04-04 09:22:43.888782+00,223
8262,enter_store,"24,SteakHolder",2018-04-04 09:22:55.476922+00,223
8263,enter,steak checkout,2018-04-04 09:23:00.809918+00,223
8264,สั่งอาหาร,335,2018-04-04 09:24:41.273161+00,223
8266,enter,home,2018-04-04 11:18:02.64628+00,224
8267,search_cate,อาหารไทย,2018-04-04 11:18:33.259133+00,224
8268,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-04 11:18:54.131555+00,224
8269,enter,home,2018-04-04 11:19:15.475364+00,224
8270,enter_store,"24,SteakHolder",2018-04-04 11:19:18.64888+00,224
8271,enter_store,"24,SteakHolder",2018-04-04 11:19:36.710505+00,224
8272,enter_store,"24,SteakHolder",2018-04-04 11:19:46.467439+00,224
8273,enter,home,2018-04-04 11:20:56.190859+00,224
8274,enter,home,2018-04-04 11:21:03.592699+00,224
8275,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:21:12.476842+00,224
8276,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-04 11:21:37.532644+00,224
8277,เพิ่มเข้าตะกร้า,"344,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง",2018-04-04 11:21:43.404802+00,224
8278,เพิ่มเข้าตะกร้า,"172,ข้าวเหนียว",2018-04-04 11:21:47.70011+00,224
8279,เพิ่มเข้าตะกร้า,"164,น้ำตก หมู-ไก่",2018-04-04 11:21:52.881937+00,224
8280,เพิ่มเข้าตะกร้า,"160,ตำไทย ตำปู ปู+ปลาร้า โคราช ตำแตง",2018-04-04 11:21:58.464772+00,224
8281,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:22:04.563434+00,224
8283,เพิ่มเข้าตะกร้า,"160,ตำไทย ตำปู ปู+ปลาร้า โคราช ตำแตง",2018-04-04 11:22:43.848911+00,224
8284,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:22:50.408997+00,224
8632,สั่งอาหาร,350,2018-04-07 11:39:11.098233+00,238
8635,enter_store,"15,ปังเย็น",2018-04-07 11:47:33.064489+00,238
8637,enter_store,"18,ANWAR BURGER",2018-04-07 11:48:09.28373+00,238
8638,enter,โรงอาหารโต้รุ่ง,2018-04-07 13:03:23.028632+00,54
8728,enter_store,"25,Salad In The Box",2018-04-08 11:59:32.761386+00,242
8729,search_cate,อาหารไทย,2018-04-08 12:00:31.746529+00,242
8883,enter,โรงอาหารโต้รุ่ง,2018-04-10 13:14:04.395201+00,263
8285,เพิ่มเข้าตะกร้า,"160,ตำไทย ตำปู ปู+ปลาร้า โคราช ตำแตง",2018-04-04 11:22:59.233966+00,224
8286,เพิ่มเข้าตะกร้า,"173,ขนมจีน",2018-04-04 11:23:06.142044+00,224
8287,enter,home,2018-04-04 11:23:21.65794+00,224
8288,search_cate,อาหารไทย,2018-04-04 11:23:25.195162+00,224
8289,enter,home,2018-04-04 11:24:18.620092+00,224
8290,search_cate,อาหารไทย,2018-04-04 11:24:22.395704+00,224
8291,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-04 11:24:48.121469+00,224
8292,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:25:05.341881+00,224
8293,enter_store,"16,น้องแนนหมูปิ้ง",2018-04-04 11:25:15.739536+00,224
8294,เพิ่มเข้าตะกร้า,"130,ปีกไก่",2018-04-04 11:25:46.458763+00,224
8295,เพิ่มเข้าตะกร้า,"130,ปีกไก่",2018-04-04 11:25:49.802016+00,224
8296,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:26:22.091101+00,224
8297,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:26:45.208611+00,224
8298,enter_store,"16,น้องแนนหมูปิ้ง",2018-04-04 11:27:04.037814+00,224
8299,เพิ่มเข้าตะกร้า,"133,ข้าวเหนียว",2018-04-04 11:27:09.420019+00,224
8300,เพิ่มเข้าตะกร้า,"133,ข้าวเหนียว",2018-04-04 11:27:09.691912+00,224
8301,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:27:14.497111+00,224
8302,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:28:41.904124+00,224
8303,enter_store,"16,น้องแนนหมูปิ้ง",2018-04-04 11:28:53.213358+00,224
8304,เพิ่มเข้าตะกร้า,"133,ข้าวเหนียว",2018-04-04 11:28:57.752353+00,224
8305,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:29:00.509573+00,224
8306,สั่งอาหาร,336,2018-04-04 11:30:45.528649+00,224
8307,enter,home,2018-04-04 11:34:56.887643+00,96
8308,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:35:20.562936+00,96
8309,enter_store,"10,ผัดไท หอยทอด ราดหน้า",2018-04-04 11:35:34.658237+00,96
8310,enter_store,"5,ร้าน 3 ป. ขาหมู อาหารตามสั่ง",2018-04-04 11:35:56.384678+00,96
8311,เพิ่มเข้าตะกร้า,"422,ข้าวขาหมูผัดกระเพรา",2018-04-04 11:36:03.131768+00,96
8312,enter_store,"5,ร้าน 3 ป. ขาหมู อาหารตามสั่ง",2018-04-04 11:36:15.019844+00,96
8313,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:36:25.189402+00,96
8314,เพิ่มเข้าตะกร้า,"423,ข้าวกระเพราหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-04-04 11:36:38.57314+00,96
8315,เพิ่มเข้าตะกร้า,"423,ข้าวกระเพราหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-04-04 11:36:40.836344+00,96
8316,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:36:45.72881+00,96
8317,enter,home,2018-04-04 11:37:03.20784+00,96
8318,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:37:06.6141+00,96
8319,enter_store,"5,ร้าน 3 ป. ขาหมู อาหารตามสั่ง",2018-04-04 11:37:20.367477+00,96
8320,เพิ่มเข้าตะกร้า,"423,ข้าวกระเพราหมู,หมูกรอบ,แหนม,ไก่,ปลาเค็ม",2018-04-04 11:37:24.485865+00,96
8321,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:37:27.661449+00,96
8322,สั่งอาหาร,337,2018-04-04 11:38:08.522649+00,96
8323,enter,โรงอาหารโต้รุ่ง,2018-04-04 11:51:17.502025+00,54
8324,enter_store,"18,ANWAR BURGER",2018-04-04 11:51:38.403955+00,54
8325,เพิ่มเข้าตะกร้า,"157,โรตีธรรมดา",2018-04-04 11:51:42.470537+00,54
8326,enter_store,"4,อาหารอิสลาม Halal Food",2018-04-04 11:51:55.76226+00,54
8327,เพิ่มเข้าตะกร้า,"137,ข้าวกระเพราทะเล",2018-04-04 11:52:06.26894+00,54
8328,enter_store,"4,อาหารอิสลาม Halal Food",2018-04-04 11:52:14.342311+00,54
8329,enter_store,"15,ปังเย็น",2018-04-04 11:52:45.047343+00,54
8330,enter_store,"10,ผัดไท หอยทอด ราดหน้า",2018-04-04 11:52:55.784048+00,54
8331,enter_store,"14,เครื่องดื่ม ยำผลไม้ ผลไม้",2018-04-04 11:53:06.915918+00,54
8332,เพิ่มเข้าตะกร้า,"195,แตงโม",2018-04-04 11:53:17.932863+00,54
8333,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 11:53:23.201908+00,54
8334,สั่งอาหาร,338,2018-04-04 11:55:38.982225+00,54
8335,enter,home,2018-04-04 12:16:51.381373+00,250
8336,enter,home,2018-04-04 12:17:06.597336+00,250
8337,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:17:08.198406+00,250
8338,enter_store,"5,ร้าน 3 ป. ขาหมู อาหารตามสั่ง",2018-04-04 12:17:11.072933+00,250
8339,เพิ่มเข้าตะกร้า,"424,ข้าวกระเพราทะเล,ปลาหมึก,กุ้ง,ปลา",2018-04-04 12:17:14.918065+00,250
8340,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:17:18.607133+00,250
8341,enter,home,2018-04-04 12:18:11.304589+00,250
8342,search_cate,อาหารไทย,2018-04-04 12:18:14.409148+00,250
8343,search_cate,อาหารไทย,2018-04-04 12:18:29.123887+00,250
8344,enter,home,2018-04-04 12:18:35.713317+00,250
8345,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:18:38.897016+00,250
8346,enter_store,"14,เครื่องดื่ม ยำผลไม้ ผลไม้",2018-04-04 12:18:47.121478+00,250
8347,enter_store,"15,ปังเย็น",2018-04-04 12:19:13.489092+00,250
8348,เพิ่มเข้าตะกร้า,"199,นมปั่นโอริโอ้",2018-04-04 12:19:39.123195+00,250
8349,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:19:49.895431+00,250
8350,enter,home,2018-04-04 12:20:35.286107+00,250
8351,search_cate,อาหารไทย,2018-04-04 12:20:39.058958+00,250
8352,enter,home,2018-04-04 12:20:43.066299+00,250
8353,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:20:46.367847+00,250
8354,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:20:58.660654+00,250
8355,สั่งอาหาร,341,2018-04-04 12:22:29.053071+00,250
8356,enter,home,2018-04-04 12:26:30.304022+00,258
8357,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:26:41.139293+00,258
8358,enter_store,"3,ร้านอาหารตามสั่งอิ่มอร่อย",2018-04-04 12:26:45.631519+00,258
8360,เพิ่มเข้าตะกร้า,"232,ข้าวภูเขาไฟ",2018-04-04 12:27:00.379835+00,258
8361,เพิ่มเข้าตะกร้า,"232,ข้าวภูเขาไฟ",2018-04-04 12:27:02.13687+00,258
8362,เพิ่มเข้าตะกร้า,"232,ข้าวภูเขาไฟ",2018-04-04 12:27:11.539977+00,258
8363,เพิ่มเข้าตะกร้า,"232,ข้าวภูเขาไฟ",2018-04-04 12:27:13.479585+00,258
8364,เพิ่มเข้าตะกร้า,"232,ข้าวภูเขาไฟ",2018-04-04 12:27:21.041036+00,258
8365,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:27:27.580438+00,258
8366,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:27:37.824596+00,258
8367,enter_store,"16,น้องแนนหมูปิ้ง",2018-04-04 12:28:09.648297+00,258
8368,enter_store,"17,สมใจ ลูกชิ้นทอด",2018-04-04 12:28:13.885761+00,258
8369,เพิ่มเข้าตะกร้า,"210,ลูกชิ้นเอ็นเนื้อ",2018-04-04 12:28:50.292696+00,258
8370,เพิ่มเข้าตะกร้า,"213,ไส้กรอกพันเบค่อน",2018-04-04 12:29:03.474673+00,258
8371,เพิ่มเข้าตะกร้า,"217,กุ้งระเบิด",2018-04-04 12:30:29.910357+00,258
8372,enter,home,2018-04-04 12:30:35.652707+00,258
8373,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:30:39.097933+00,258
8374,enter_store,"2,พินิจโต้รุ่ง",2018-04-04 12:30:50.239319+00,258
8375,เพิ่มเข้าตะกร้า,"239,ข้าวไก่กรอบเหล้าแดง",2018-04-04 12:31:18.216367+00,258
8376,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 12:31:23.029512+00,258
8377,สั่งอาหาร,342,2018-04-04 12:34:38.873192+00,258
8378,enter,home,2018-04-04 12:38:44.211158+00,189
8379,enter_store,"25,Salad In The Box",2018-04-04 12:38:47.508537+00,189
8380,enter_store,"25,Salad In The Box",2018-04-04 12:39:23.761344+00,189
8381,enter,home,2018-04-04 12:39:41.553856+00,189
8382,enter,home,2018-04-04 12:40:02.566663+00,189
8383,search_cate,อาหารไทย,2018-04-04 12:40:05.298911+00,189
8384,enter_store,"16,น้องแนนหมูปิ้ง",2018-04-04 12:40:25.272266+00,189
8385,search_cate,เครื่องดื่ม,2018-04-04 12:40:51.265991+00,189
8386,enter_store,"15,ปังเย็น",2018-04-04 12:40:59.221332+00,189
8387,enter_store,"24,SteakHolder",2018-04-04 12:41:49.135222+00,189
8388,เพิ่มเข้าตะกร้า,"346,Chicken Breast Steak",2018-04-04 12:43:58.032272+00,189
8389,enter,steak checkout,2018-04-04 12:44:08.775045+00,189
8390,enter,home,2018-04-04 12:44:20.999584+00,189
8391,กรอกประวัติความหิว,Minna,2018-04-04 12:45:24.256824+00,189
8392,enter,home,2018-04-04 12:45:29.473227+00,189
8393,enter,home,2018-04-04 12:45:51.242467+00,189
8394,enter,โต้รุ่ง checkout,2018-04-04 12:53:53.238854+00,230
8395,enter,home,2018-04-04 12:55:26.917381+00,230
8396,enter_store,"24,SteakHolder",2018-04-04 12:55:40.074657+00,230
8397,enter,โรงอาหารโต้รุ่ง,2018-04-04 12:56:24.162005+00,230
8398,enter_store,"4,อาหารอิสลาม Halal Food",2018-04-04 12:56:30.957066+00,230
8399,enter_store,"18,ANWAR BURGER",2018-04-04 12:57:32.65578+00,230
8400,enter_store,"25,Salad In The Box",2018-04-04 12:59:26.385882+00,230
8401,search_cate,อาหารไทย,2018-04-04 13:01:24.498497+00,230
8402,search_cate,เครื่องดื่ม,2018-04-04 13:01:49.917227+00,230
8403,enter_store,"24,SteakHolder",2018-04-04 13:02:00.186384+00,230
8404,enter,เกี่ยวกับเรา,2018-04-04 13:02:22.450121+00,230
8405,enter_store,"25,Salad In The Box",2018-04-04 13:02:31.983549+00,230
8406,เพิ่มเข้าตะกร้า,"488,ข้าวไรซ์เบอรี่ไข่เจียวเห็ดคลีน",2018-04-04 13:02:55.353638+00,230
8407,enter,โรงอาหารโต้รุ่ง,2018-04-04 13:03:18.082814+00,230
8408,enter_store,"4,อาหารอิสลาม Halal Food",2018-04-04 13:03:30.470375+00,230
8409,enter_store,"18,ANWAR BURGER",2018-04-04 13:04:09.65743+00,230
8410,เพิ่มเข้าตะกร้า,"156,เฟรนฟราย",2018-04-04 13:04:15.935591+00,230
8411,เพิ่มเข้าตะกร้า,"151,เบอร์เกอร์เนื้อ ไก่ ปลา กุ้ง",2018-04-04 13:04:42.887679+00,230
8412,enter,"โต้รุ่ง,สลัด checkout",2018-04-04 13:05:02.059757+00,230
8429,enter,home,2018-04-04 17:21:02.906176+00,260
8430,กรอกประวัติความหิว,chuleeporn.snsd,2018-04-04 17:22:10.136407+00,260
8431,enter,home,2018-04-04 17:22:20.442748+00,260
8432,enter,home,2018-04-04 17:23:05.752779+00,260
8433,search_cate,all,2018-04-04 17:23:25.702271+00,260
8434,search_cate,delivery,2018-04-04 17:23:33.675572+00,260
8435,enter_store,"24,SteakHolder",2018-04-04 17:23:40.613259+00,260
8437,enter,โรงอาหารโต้รุ่ง,2018-04-04 17:25:55.539599+00,260
8438,enter_store,"18,ANWAR BURGER",2018-04-04 17:26:30.859524+00,260
8440,search_cate,เครื่องดื่ม,2018-04-04 17:27:47.184199+00,260
8441,search_cate,อาหารไทย,2018-04-04 17:27:57.236164+00,260
8442,enter,เกี่ยวกับเรา,2018-04-04 17:28:12.755793+00,260
8443,enter_store,"24,SteakHolder",2018-04-04 17:28:19.874438+00,260
8444,enter,โรงอาหารโต้รุ่ง,2018-04-04 17:28:35.401159+00,260
8445,enter,โรงอาหารโต้รุ่ง,2018-04-04 17:28:39.955934+00,260
8446,enter_store,"18,ANWAR BURGER",2018-04-04 17:28:48.632059+00,260
8447,enter,home,2018-04-04 20:55:09.822289+00,255
8449,enter,home,2018-04-05 12:06:16.052095+00,255
8450,search_cate,อาหารไทย,2018-04-05 12:06:27.485059+00,255
8451,enter_store,"3,ร้านอาหารตามสั่งอิ่มอร่อย",2018-04-05 12:06:53.887645+00,255
8452,search_cate,อาหารไทย,2018-04-05 12:07:59.621369+00,255
8453,search_cate,อาหารไทย,2018-04-05 12:08:03.38974+00,255
8454,search_cate,อาหารเกาหลี,2018-04-05 12:08:13.837134+00,255
8455,search_cate,ของหวาน,2018-04-05 12:08:16.629037+00,255
8456,search_cate,ของหวาน,2018-04-05 12:08:18.504848+00,255
8457,search_cate,สเต็ก,2018-04-05 12:08:20.503985+00,255
8458,enter_store,24,2018-04-05 12:08:25.908173+00,255
8459,search_cate,อาหารไทย,2018-04-05 12:08:39.826872+00,255
8460,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-05 12:09:00.64366+00,255
8461,เพิ่มเข้าตะกร้า,"173,ขนมจีน",2018-04-05 12:09:05.49751+00,255
8462,เพิ่มเข้าตะกร้า,"344,ตำป่า ตำซั่ว ตำมั่ว ตำหมูยอ ตำไข่เค็ม ตำมะม่วง",2018-04-05 12:09:07.321447+00,255
8463,enter,โรงอาหารโต้รุ่ง,2018-04-05 12:09:25.111621+00,255
8464,enter_store,"15,ปังเย็น",2018-04-05 12:09:52.815819+00,255
8465,enter_store,"3,ร้านอาหารตามสั่งอิ่มอร่อย",2018-04-05 12:10:14.196988+00,255
8466,enter_store,"12,ตำยำย่าง อาหารอีสาน ลาบยโส",2018-04-05 12:11:24.589305+00,255
8467,เพิ่มเข้าตะกร้า,"173,ขนมจีน",2018-04-05 12:13:13.046725+00,255
8468,enter,โรงอาหารโต้รุ่ง,2018-04-05 12:13:17.804663+00,255
8469,enter,home,2018-04-05 12:13:23.950812+00,255
8470,search_cate,เครื่องดื่ม,2018-04-05 12:13:30.460217+00,255
8471,enter_store,"14,เครื่องดื่ม ยำผลไม้ ผลไม้",2018-04-05 12:13:35.862222+00,255
8472,search_cate,อาหารไทย,2018-04-05 12:13:51.774065+00,255
8473,enter_store,"2,พินิจโต้รุ่ง",2018-04-05 12:13:57.151123+00,255
8474,เพิ่มเข้าตะกร้า,"219,ข้าวกระเพรากุ้ง,ปลาหมึก,หมูกรอบ,หมูย่าง",2018-04-05 12:14:35.464137+00,255
8475,enter,"โต้รุ่ง,สลัด checkout",2018-04-05 12:14:40.601043+00,255
8476,สั่งอาหาร,343,2018-04-05 12:17:23.520382+00,255
8477,enter,home,2018-04-05 12:19:29.886396+00,238
8478,search_input,"",2018-04-05 12:19:48.289656+00,238
8479,search_input,"",2018-04-05 12:20:30.344914+00,238
8480,enter_store,"18,ANWAR BURGER",2018-04-05 12:20:42.337074+00,238
8481,เพิ่มเข้าตะกร้า,"153,เบอร์เกอร์เนื้อ ไก่ ปลา กุ้ง  เพิ่มชีส",2018-04-05 12:20:47.453359+00,238
8482,enter,home,2018-04-05 12:21:10.910119+00,238
8483,search_input,"",2018-04-05 12:21:52.177967+00,238
8484,search_input,"",2018-04-05 12:22:02.260054+00,238
8485,enter_store,"18,ANWAR BURGER",2018-04-05 12:22:07.34095+00,238
8486,enter,home,2018-04-05 12:22:25.109832+00,238
8487,enter_store,"25,Salad In The Box",2018-04-05 12:22:32.470608+00,238
8488,search_input,"",2018-04-05 12:23:28.435733+00,238
8489,search_input,"",2018-04-05 12:23:37.237162+00,238
8490,enter_store,"25,Salad In The Box",2018-04-05 12:23:45.428363+00,238
8491,เพิ่มเข้าตะกร้า,"491,สลัดโรลแป้งข้าวกล้อง",2018-04-05 12:24:13.403395+00,238
8492,enter,"โต้รุ่ง,สลัด checkout",2018-04-05 12:24:23.09465+00,238
8493,สั่งอาหาร,344,2018-04-05 12:25:51.001994+00,238
8494,enter,home,2018-04-06 03:17:23.295623+00,242
8495,enter,home,2018-04-06 07:27:45.113146+00,258
8496,enter,โรงอาหารโต้รุ่ง,2018-04-06 07:27:57.580723+00,258
8497,enter_store,"2,พินิจโต้รุ่ง",2018-04-06 07:28:11.463814+00,258
8498,enter_store,"24,SteakHolder",2018-04-06 07:28:27.785275+00,258
8499,search_cate,เครื่องดื่ม,2018-04-06 07:28:53.187511+00,258
8500,enter_store,"25,Salad In The Box",2018-04-06 07:28:56.841019+00,258
8501,enter,home,2018-04-06 10:40:36.618839+00,255
8502,search_cate,อาหารไทย,2018-04-06 10:40:43.262896+00,255
